"InterventionId","TutorId","QuestionId_DQ","MessageSequence","IsTutor","MessageString","TalkMovePrediction"
109,19,101404,23,1,"So 2:7 will be equivalent to 1:3.5 as both parts if the ratio have been divided by 2","<None>"
109,19,101404,24,1,"Is 2:7 equivalent to 6:21?","<Keep Together>"
109,-1,101404,25,0,"no?","<NA>"
109,19,101404,26,1,"Think about what we would have to multiply 2 and 7 by to get 6 and 21","<Press for Accuracy>"
109,19,101404,27,1,"Is it the same number?","<Keep Together>"
109,-1,101404,28,0,"no","<NA>"
109,-1,101404,29,0,"?","<NA>"
109,19,101404,30,1,"2x ? = 6","<Press for Accuracy>"
109,-1,101404,31,0,"3","<NA>"
109,19,101404,32,1,"7x?=21","<Press for Accuracy>"
109,-1,101404,33,0,"3","<NA>"
109,19,101404,34,1,"Excellent","<None>"
109,19,101404,35,1,"Both parts of the ratio 2:7 have been multiplied by 3 to give 6:21 this means they are equivalent","<None>"
109,-1,101404,36,0,"ok ( :p","<NA>"
109,19,101404,37,1,"So, we can use all this to see who is correct Lee, Drew, both or neither","<None>"
109,19,101404,38,1,"What do you think?","<Press for Accuracy>"
109,-1,101404,39,0,"is drew correct?","<NA>"
109,19,101404,40,1,"Drew is correct","<None>"
109,19,101404,41,1,"What about Lee?","<Getting Student to Relate>"
109,-1,101404,42,0,"no?","<NA>"
109,19,101404,43,1,"Remember we said 4:14 = 2:7","<None>"
109,19,101404,44,1,"and 2:7 = 1:3.5","<None>"
109,-1,101404,45,0,"yes he is correct","<NA>"
109,19,101404,46,1,"As both parts of the ratio had been divided by 2","<None>"
109,19,101404,47,1,"Great. ","<None>"
109,19,101404,48,1,"So which option is the correct one?","<Press for Accuracy>"
115,-1,77771,1,0,"I think I got this ques","<NA>"
115,-1,77771,2,0,"toin right","<NA>"
115,67,77771,3,1,"Hi Amir","<None>"
115,-1,77771,4,0,"hi","<NA>"
115,67,77771,5,1,"how are you this evening?","<None>"
115,-1,77771,6,0,"fine how is yours","<NA>"
115,67,77771,7,1,"good thank you","<None>"
115,67,77771,8,1,"let's have a look at this question?","<Keep Together>"
115,67,77771,9,1,"What does expand mean?","<Press for Accuracy>"
115,-1,77771,10,0,"muptiple","<NA>"
115,67,77771,11,1,"fantastic!🎉","<None>"
115,67,77771,12,1,"so, 4(3c+2) means ","<None>"
115,67,77771,13,1,"4 x 3c","<None>"
115,-1,77771,14,0,"12c","<NA>"
115,67,77771,15,1,"+","<None>"
115,67,77771,16,1,"4 x 2","<None>"
115,-1,77771,17,0,"8","<NA>"
115,67,77771,18,1,"if yoy put it all together...","<None>"
115,67,77771,19,1,"you*","<None>"
115,67,77771,20,1,"What do you get?","<Press for Accuracy>"
115,-1,77771,21,0,"no I pressed the wrong button its 12c = 8","<NA>"
115,-1,77771,22,0,"""=""","<NA>"
115,67,77771,23,1,"not =","<Revoicing>"
115,-1,77771,24,0,"+","<NA>"
115,67,77771,25,1,"there is a + between.. so add the 2 parts together","<Revoicing>"
115,67,77771,26,1,"That's it - well done!😊🎉","<None>"
115,-1,77771,27,0,"12c + 8","<NA>"
115,67,77771,28,1,"Perfect 😊","<None>"
115,-1,77771,29,0,"I pressed the wrong button thx","<NA>"
115,-1,77771,30,0,"am good now","<NA>"
115,67,77771,31,1,"Fab - shall I send you back?","<None>"
115,-1,77771,32,0,"yes please","<NA>"
115,67,77771,33,1,"Great work Amir","<None>"
115,-1,77771,34,0,"thx bye","<NA>"
118,346,143355,1,1,"Hi Ethan, how can I help?","<Keep Together>"
118,-1,143355,2,0,"i dont understand the question to work it out","<NA>"
118,346,143355,3,1,"to work out percentage profit, you need to use the formula: difference in price/original x 100","<None>"
118,-1,143355,4,0,"i did that and the percentage isnt on there","<NA>"
118,346,143355,5,1,"okay what is the difference in price?","<Press for Accuracy>"
118,-1,143355,6,0,"140","<NA>"
118,346,143355,7,1,"not quite, she buys the painting for £80 & sells it for £140","<None>"
118,346,143355,8,1,"what is the difference?","<Press for Accuracy>"
118,-1,143355,9,0,"60","<NA>"
118,346,143355,10,1,"okay good, now what is the original price?","<Press for Accuracy>"
118,-1,143355,11,0,"80","<NA>"
118,346,143355,12,1,"okay so the formula will be 60/80 x 100","<Revoicing>"
118,-1,143355,13,0,"thank you for your help😀","<NA>"
118,346,143355,14,1,"what do you think the answer is?","<Press for Accuracy>"
118,-1,143355,15,0,"yes","<NA>"
118,-1,143355,16,0,"75%","<NA>"
118,346,143355,17,1,"good! well done","<None>"
118,346,143355,18,1,"would you like any more help?","<Keep Together>"
118,-1,143355,19,0,"no thank you","<NA>"
118,346,143355,20,1,"okay I'll let you get back to the lesson 😊","<None>"
122,1,76840,1,1,"Hi Nina :)","<None>"
122,1,76840,2,1,"How can I help you? :)","<Keep Together>"
122,-1,76840,3,0,"I'm confused on this question","<NA>"
122,1,76840,4,1,"Okie doke :)","<None>"
122,1,76840,5,1,"So here we need to use one of those facts to help us find the angle where the black square is","<None>"
122,1,76840,6,1,"There are 4 different reasons there, so we need to choose which one is the right one :)","<None>"
122,-1,76840,7,0,"I'm not sure how to find the answer","<NA>"
122,1,76840,8,1,"Ok, let's go through and check if they work for us. A says angles at a point sum to 360","<None>"
122,1,76840,9,1,"Do we have angles around a point on the diagram?","<Keep Together>"
122,-1,76840,10,0,"Yes I think","<NA>"
122,1,76840,11,1,"Yes it is :) ","<None>"
122,-1,76840,12,0,"Oh so the answer is A","<NA>"
122,1,76840,13,1,"Because all the angles there are around exactly one point. Do we know every angle except one of them? :)","<Keep Together>"
122,-1,76840,14,0,"Not really","<NA>"
122,1,76840,15,1,"Which ones don't we know? :)","<Press for Accuracy>"
122,-1,76840,16,0,"170 and 50","<NA>"
122,1,76840,17,1,"Super, we do :) ","<None>"
122,-1,76840,18,0,"I don't know them","<NA>"
122,1,76840,19,1,"And then the top right has a little white square in. Do you remember what that means? 😊","<Press for Accuracy>"
122,-1,76840,20,0,"I have no idea","<NA>"
122,1,76840,21,1,"No problem, so that means it is a right-angle. Do you know how big a right-angle is? :)","<Press for Accuracy>"
122,-1,76840,22,0,"90","<NA>"
122,1,76840,23,1,"Perfect! ⭐","<None>"
122,1,76840,24,1,"So that means we know that there are 4 angles there, and we know 3 of them are 50, 170 and 90","<Revoicing>"
122,1,76840,25,1,"So how would we work out the missing one? 😊","<Press for Accuracy>"
122,-1,76840,26,0,"Add them together? I'm not sure","<NA>"
122,1,76840,27,1,"Yep we can add them together, well done :)","<Revoicing>"
122,-1,76840,28,0,"310?","<NA>"
122,1,76840,29,1,"Adding them together gives us 310, and then if we used the fact that all the angles have to add to 360, then we know our missing one must be? :) ","<Press for Accuracy>"
122,-1,76840,30,0,"50","<NA>"
122,1,76840,31,1,"Exactly! ⭐⭐","<None>"
122,1,76840,32,1,"Well done 😁","<None>"
122,-1,76840,33,0,"Thanks for the help","<NA>"
122,1,76840,34,1,"And so we've managed to use only that first fact :) ","<None>"
122,1,76840,35,1,"You're very welcome! I'll let you get back and put your answer in, it might be worth taking the lesson for this one, just for a bit more practice of using that fact 😊","<None>"
122,-1,76840,36,0,"OK","<NA>"
122,1,76840,37,1,"Enjoy the rest of your day! ☀","<None>"
143,67,77590,1,1,"Hey Yasmin :) How are you?","<None>"
143,-1,77590,2,0,"Good","<NA>"
143,-1,77590,3,0,"How are you","<NA>"
143,67,77590,4,1,"How are you getting on with this question?","<Keep Together>"
143,67,77590,5,1,"I'm good thanks :) ","<None>"
143,-1,77590,6,0,"You cannot subtract 6537 from 1578 without it going into negative","<NA>"
143,67,77590,7,1," let's look at what the questions says","<None>"
143,67,77590,8,1,"to start there is £1,578 in the till","<None>"
143,67,77590,9,1,"£6,537 is taken","<None>"
143,67,77590,10,1,"what does that mean?","<Press for Accuracy>"
143,-1,77590,11,0,"6537 has been taken from 1578","<NA>"
143,67,77590,12,1,"not quite","<None>"
143,67,77590,13,1,"it's in a till context, so it means that amount has been taken in","<None>"
143,67,77590,14,1,"and then £3,485 was handed out (as in out of the till)","<None>"
143,-1,77590,15,0,"Oh so it's been added","<NA>"
143,67,77590,16,1,"that's right 😊","<None>"
143,-1,77590,17,0,"And then subtracted","<NA>"
143,67,77590,18,1,"👏😁 perfect","<None>"
143,-1,77590,19,0,"😀","<NA>"
143,67,77590,20,1,"shall we get to the answer to check?","<Keep Together>"
143,-1,77590,21,0,"Yes!!!!!!!!!!!!!!!!!!!","<NA>"
143,67,77590,22,1,"ok, let's go!","<None>"
143,67,77590,23,1,"so we start with £1,578","<None>"
143,67,77590,24,1,"then what?","<Press for Accuracy>"
143,-1,77590,25,0,"Then you add on 6537","<NA>"
143,67,77590,26,1,"what does that give?","<Press for Accuracy>"
143,-1,77590,27,0,"Anybody have a calculator  😂","<NA>"
143,67,77590,28,1,"can you use one on your device (laptop / phone)","<None>"
143,-1,77590,29,0,"Sure","<NA>"
143,67,77590,30,1,"ok, super","<None>"
143,67,77590,31,1,"take your time","<None>"
143,-1,77590,32,0,"8115","<NA>"
143,67,77590,33,1,"brilliant Yasmin","<None>"
143,67,77590,34,1,"Now, what is our next step>","<Press for Accuracy>"
143,67,77590,35,1,"?","<None>"
143,-1,77590,36,0,"I love how you take your time with me","<NA>"
143,67,77590,37,1,"good good, it's important not to rush","<None>"
143,-1,77590,38,0,"Subtract 3485 from 8115","<NA>"
143,67,77590,39,1,"lovely","<None>"
143,67,77590,40,1,"let me know when you're ready with an answer","<None>"
143,-1,77590,41,0,"4630☺️","<NA>"
143,67,77590,42,1,"super work Yasmin","<None>"
143,67,77590,43,1,"Does this match any of the possible answers?","<Keep Together>"
143,-1,77590,44,0,"C","<NA>"
143,67,77590,45,1,"⭐👏🎉","<None>"
143,67,77590,46,1,"fabulous Yasmin","<None>"
143,67,77590,47,1,"It was really just the wording in that question! Your maths is spot on!!","<None>"
143,67,77590,48,1,"well done","<None>"
143,-1,77590,49,0,"What's your favourite colour","<NA>"
143,-1,77590,50,0,"Before I go","<NA>"
143,67,77590,51,1,"that's not important, but well done today","<None>"
143,67,77590,52,1,"Can I help you with anything else on the bot?","<Keep Together>"
143,-1,77590,53,0,"No thank you","<NA>"
143,67,77590,54,1,"ok, no problem ","<None>"
143,-1,77590,55,0,"Bye","<NA>"
143,67,77590,56,1,"I'll send you back now :) Bye Yasmin","<None>"
147,17,79107,1,1,"Hello Sanjay 👋👋👋","<None>"
147,17,79107,2,1,"Can I help you with these types of questions?!","<Keep Together>"
147,-1,79107,3,0,"yes please","<NA>"
147,17,79107,4,1,"Of course 😊👌","<None>"
147,17,79107,5,1,"Do you know where 23 degrees is on the y-axis?!","<Press for Accuracy>"
147,-1,79107,6,0,"yes","<NA>"
147,17,79107,7,1,"Great if you move your finger across the graph... How many dots are above this line? 🧠","<Press for Accuracy>"
147,17,79107,8,1,"Remember 23 degrees is not MORE than 23....","<None>"
147,-1,79107,9,0,"it is less than 23?","<NA>"
147,17,79107,10,1,"It is 23... So we can't count it as more than 23. If that makes sense? 😊","<Keep Together>"
147,17,79107,11,1,"So how many months are there? 🧠","<Press for Accuracy>"
147,-1,79107,12,0,"8","<NA>"
147,17,79107,13,1,"Ahhh you have accidentally counted the months below 23 degrees... What has the question asked you to find? 😁","<Press for Accuracy>"
147,-1,79107,14,0,"how many moths have an have an average temperature above 23 degries c","<NA>"
147,17,79107,15,1,"Great work so we don't count the dots below 23 degrees, we need to count the dots above 23 degrees 👍👍👍","<Revoicing>"
147,17,79107,16,1,"Can you do that now and let me know how many there are...","<Press for Accuracy>"
147,-1,79107,17,0,"okay","<NA>"
147,-1,79107,18,0,"4","<NA>"
147,17,79107,19,1,"Nailed it 🔨🔨🔨","<None>"
147,17,79107,20,1,"Well done Sanjay!","<None>"
147,-1,79107,21,0,"thank you","<NA>"
147,17,79107,22,1,"Always read the question carefully and remember if it says above or below it cannot be the same as","<None>"
147,-1,79107,23,0,"okay","<NA>"
147,17,79107,24,1,"Ready to go back to eedi? 🤖🤖🤖","<None>"
147,-1,79107,25,0,"yes","<NA>"
147,17,79107,26,1,"Of course, I'll pass you back. Nice work today 👍👍👍","<None>"
154,102,130053,1,1,"Hi!","<None>"
154,102,130053,2,1,"Ooh, so what did you round 4.2 to, first?","<Press for Accuracy>"
154,-1,130053,3,0,"Need help with the question 😡","<NA>"
154,-1,130053,4,0,"10","<NA>"
154,102,130053,5,1,"Ah ok, we can round to an easy number that's closer to 4.2 than 10... We don't want to round too far away","<Revoicing>"
154,102,130053,6,1,"Can you round to the nearest whole number?","<Press for Accuracy>"
154,-1,130053,7,0,"Maybe 🤔","<NA>"
154,102,130053,8,1,"Think about counting in 1s, 1 2 3 4 5 6 7 8... Which one is closest to 4.2?","<Press for Accuracy>"
154,-1,130053,9,0,"4🙂","<NA>"
154,102,130053,10,1,"Yeah!","<None>"
154,102,130053,11,1,"So we will round 4.2 to 4","<None>"
154,-1,130053,12,0,"☺️","<NA>"
154,102,130053,13,1,"And then the little ² means square it","<None>"
154,102,130053,14,1,"So we do 4 x 4","<None>"
154,-1,130053,15,0,"8","<NA>"
154,102,130053,16,1,"Not quite, that would be 4 x 2","<None>"
154,-1,130053,17,0,"16","<NA>"
154,102,130053,18,1,"Yeah!!","<None>"
154,102,130053,19,1,"Nice correction :) 4² = 16","<Revoicing>"
154,102,130053,20,1,"So our estimate for 4.2² is 16 😁","<None>"
154,-1,130053,21,0,"Thanks","<NA>"
154,102,130053,22,1,"Ready to carry on?","<Keep Together>"
154,102,130053,23,1,"Bye!","<None>"
159,19,131778,1,1,"Hi! This is Leo one of the tutors at Eedi 😊. How can I help?","<None>"
159,-1,131778,2,0,"i don't understand this question","<NA>"
159,19,131778,3,1,"No worries","<None>"
159,19,131778,4,1,"Do you know what an identity is?","<Keep Together>"
159,-1,131778,5,0,"no...","<NA>"
159,19,131778,6,1,"We use an identity symbol (the three lines) when something is always true","<None>"
159,19,131778,7,1,"So Max is saying that 2x + 1 is always equal to 3","<None>"
159,19,131778,8,1,"Is this true?","<Keep Together>"
159,-1,131778,9,0,"yes","<NA>"
159,-1,131778,10,0,"i mean when there is a number replacing x","<NA>"
159,19,131778,11,1,"What if x = 3, what would 2x + 1 be?","<Press for Accuracy>"
159,-1,131778,12,0,"7","<NA>"
159,19,131778,13,1,"Excellent so if x = 3, 2x + 1 = 7 which is not 3","<Revoicing>"
159,19,131778,14,1,"What if x = 5? 2x + 1 =","<Press for Accuracy>"
159,-1,131778,15,0,"11","<NA>"
159,19,131778,16,1,"Excellent, so is 2x + 1 always equal to 3?","<Keep Together>"
159,-1,131778,17,0,"no","<NA>"
159,19,131778,18,1,"Great, so Max is incorrect.","<None>"
159,19,131778,19,1,"Is Lily's statement true?","<Keep Together>"
159,-1,131778,20,0,"no","<NA>"
159,19,131778,21,1,"Well... Lily is saying 2x + x is always equal to 3x","<None>"
159,19,131778,22,1,"Let's try with some numbers","<None>"
159,19,131778,23,1,"Let x = 3, what is 2x + x","<Press for Accuracy>"
159,-1,131778,24,0,"5x","<NA>"
159,-1,131778,25,0,"lily?","<NA>"
159,-1,131778,26,0,"is she correct?","<NA>"
159,19,131778,27,1,"What is 2x + x equal to?","<Press for Accuracy>"
159,-1,131778,28,0,"3x","<NA>"
159,19,131778,29,1,"Will it always be 3x?","<Keep Together>"
159,-1,131778,30,0,"yes","<NA>"
159,19,131778,31,1,"👍","<None>"
159,19,131778,32,1,"That means Lily is correct as they are always equal we can use the identity symbol","<None>"
159,-1,131778,33,0,"oh!","<NA>"
159,19,131778,34,1,"Do you have any other questions? ","<Keep Together>"
159,-1,131778,35,0,"how do you move on from question 1","<NA>"
159,19,131778,36,1,"I will pass you back to the bot and you will then be able to type in the correct answer.","<None>"
159,19,131778,37,1,"It will then move you on to the next question","<None>"
159,-1,131778,38,0,"thank you","<NA>"
159,19,131778,39,1,"No worries, have a great day X","<None>"
162,749,91621,1,1,"Hello again Sophie!","<None>"
162,-1,91621,2,0,"Hi !","<NA>"
162,-1,91621,3,0,"What’s the answer be b","<NA>"
162,749,91621,4,1,"What made you originally think that Jack was right and Lily was wrong?","<Getting Student to Relate>"
162,-1,91621,5,0,"I’m not really too sure it was kind of a guess","<NA>"
162,749,91621,6,1,"Fair enough!","<None>"
162,749,91621,7,1,"Have you learned how to multiply out brackets yet?","<Keep Together>"
162,-1,91621,8,0,"Nope !","<NA>"
162,749,91621,9,1,"That's OK, we can approach this another way. Have you learned about BIDMAS? Or maybe you call it BODMAS?","<Keep Together>"
162,-1,91621,10,0,"Yes","<NA>"
162,749,91621,11,1,"OK! So if we want to subtract 4 then multiply ALL of our answer by 3 (like the arrows say), Lily's answer would be correct because we use the brackets to make sure ALL of n - 4 gets multiplied by 3. ","<None>"
162,749,91621,12,1,"So Lily is correct. The question is, is Jack right too or not?","<Getting Student to Relate>"
162,-1,91621,13,0,"Hmm","<NA>"
162,-1,91621,14,0,"No","<NA>"
162,749,91621,15,1,"Because?","<Getting Student to Relate>"
162,749,91621,16,1,"One thing you can try is to substitute numbers into both expressions and see what comes out. For example, if n = 10, what does Jack's expression equal? And Lily's?","<Press for Accuracy>"
162,-1,91621,17,0,"I meant both Jack and Lily are correct","<NA>"
162,749,91621,18,1,"Ah, got you, how did you figure it out?","<Press for Reasoning>"
162,-1,91621,19,0,"It couldn’t of been nitrous correct because Lily is correct so it has to be both","<NA>"
162,-1,91621,20,0,"I meant neither is correct","<NA>"
162,749,91621,21,1,"It could have been B though...","<Press for Accuracy>"
162,-1,91621,22,0,"No, because you said it wasn’t b","<NA>"
162,749,91621,23,1,"I didn't actually, I didn't give an opinion either way when you asked!","<None>"
162,-1,91621,24,0,"Oh yes my bad sorry","<NA>"
162,749,91621,25,1,"Anyway, yes, they're both correct. Next time, try putting in some values for n and see whether the same value comes out for both people. ","<None>"
162,749,91621,26,1,"It's OK!","<None>"
162,749,91621,27,1,"Shall I pass you back?","<None>"
162,-1,91621,28,0,"Thank  you so much for helping me","<NA>"
